word,text_index,tag,freq,lemma,is_new_paragraph,sentence_number,completed_words
tantas,5,DI0FP0,515,tanto,0,186,[mi me mi mis papa mi mi me me mi me mi]
veces,5,NCFP000,1422,vez,0,186,[veces veces veces veces había veces veces veces]
me,5,PP1CS000,18401,me,0,186,[imaginamos había había había vi había recorríamos había había había me]
había,5,VAII1S0,10950,haber,0,186,
mostrado,5,VMP00SM,82,mostrar,0,186,
mi,5,DP1CSS,9295,mi,0,186,
papá,5,NCMS000,226,papa,0,186,
De,5,SPS00,262147,de,0,187,
pronto,5,RG,508,pronto,0,187,
como,5,CS,19643,como,0,187,
si,5,CS,9526,si,0,187,
algo,5,PI0CS000,2468,algo,0,187,
se,5,P00CN000,68376,se,0,187,
desplazara,5,VMSI3S0,5,desplazar,0,187,
sobre,5,SPS00,7742,sobre,0,187,
el,5,DA0MS0,139088,el,0,187,
mar,5,NCCS000,857,mar,0,187,[mar mar suelo mundo cielo cielo agua cielo muro cielo horizonte mar lugar]
una,5,DI0FS0,43026,uno,0,187,
constelación,5,NCFS000,23,constelacion,0,187,
de,5,SPS00,262147,de,0,187,[maravillosa brillante luminosa se de de apareció apareció brillo amiga azul se apareció]
edificios,5,NCMP000,148,edificio,0,187,[estrellas estrellas estrellas estrellas estrellas miles estrellas]
avenidas,5,VMP00PF,22,avenir,0,187,[se se se un estaban aparecieron luces luces de surgió una]
y,5,CC,140290,y,0,187,
parques,5,NCMP000,30,parque,0,187,
se,5,P00CN000,68376,se,0,187,
desplazó,5,VMIS3S0,20,desplazar,0,187,
hacia,5,SPS00,3283,hacia,0,187,
nosotros,5,PP1MP000,1512,nosotros,0,187,
hasta,5,SPS00,6422,hasta,0,187,
quedar,5,VMN0000,257,quedar,0,187,
casi,5,RG,3349,casi,0,187,
al,5,SPS00,24923,a,0,187,
alcance,5,NCMS000,232,alcance,0,187,
de,5,SPS00,262147,de,0,187,
mis,5,DP1CPS,2233,mi,0,187,
manos,5,NCFP000,1587,mano,0,187,
Entonces,5,RG,1859,entonces,0,188,
reconocí,5,VMIS1S0,30,reconocer,0,188,
la,5,DA0FS0,184190,el,0,188,
calle,5,NCFS000,1280,calle,0,188,[calle ciudad plaza forma Argentina casa plaza catedral argentina ciudad]
Corrientes,5,AQ0CP0,8,corriente,0,188,
y,5,CC,140290,y,0,188,
la,5,DA0FS0,184190,el,0,188,
Plaza,5,NCFS000,17,plaza,0,188,
de,5,SPS00,59,de,0,188,
Mayo,5,NCMS000,8,mayo,0,188,
los,5,DA0MP0,79125,el,0,188,
colectivos,5,NCMP000,23,colectivo,0,188,
y,5,CC,140290,y,0,188,
los,5,DA0MP0,79125,el,0,188,
coches,5,NCMP000,206,coche,0,188,
como,5,CS,19643,como,0,188,
en,5,SPS00,116148,en,0,188,
una,5,DI0FS0,43026,uno,0,188,
fotografía,5,NCFS000,211,fotografia,0,188,
agrandada,5,VMP00SF,2,agrandar,0,188,
y,5,CC,140290,y,0,188,
viva,5,AQ0FS0,122,vivo,0,188,
En,5,SPS00,116148,en,0,189,
Villa,5,NCFS000,16,villa,0,189,
Devoto,5,AQ0MS0,1,devoto,0,189,[crespo nueva del de del Gesell del Urquiza Urquiza Lugano del Soldati]
estaba,5,VAII1S0,4479,estar,0,189,[se vi a las vi vi vi que reconocí vi vi los estaba]
mi,5,DP1CSS,9295,mi,0,189,[el la el la la la mi acostumbrado]
casa,5,NCFS000,3385,casa,0,189,[casa casa casa abuela casa tío casa]
más,5,RG,16563,mas,0,189,[Pulqui mi mi vi el ni mi el esa estaba la en]
allá,5,RG,920,alla,0,189,
en,5,SPS00,116148,en,0,189,
Liniers,5,NCCP000,8,linier,0,189,
la,5,DA0FS0,184190,el,0,189,
de,5,SPS00,262147,de,0,189,
mis,5,DP1CPS,2233,mi,0,189,
tíos,5,NCMP000,61,tio,0,189,
donde,5,PR000000,2818,donde,0,189,[y donde y y y mas en y]
debía,5,VMII3S0,675,deber,0,189,[estaba estaba estaba vivía me Pulqui íbamos Pulqui]
estar,5,VAN0000,1646,estar,0,189,[de estar de a estar estar]
Pulqui,5,NCMS000,1,pulqui,0,189,[Pulqui Pulqui Pulqui mi la Pulqui Pulqui la]
De,5,SPS00,262147,de,0,190,
pronto,5,RG,508,pronto,0,190,
volvieron,5,VMIS3P0,140,volver,0,190,
a,5,SPS00,91082,a,0,190,
mí,5,PP1CSO00,2066,mi,0,190,
los,5,DA0MP0,79125,el,0,190,
olores,5,NCMP000,76,olor,0,190,
de,5,SPS00,262147,de,0,190,
las,5,DA0FP0,51322,el,0,190,
acacias,5,NCFP000,30,acacia,0,190,
el,5,DA0MS0,139088,el,0,190,
sabor,5,NCMS000,138,sabor,0,190,
de,5,SPS00,262147,de,0,190,
los,5,DA0MP0,79125,el,0,190,
turrones,5,NCMP000,2,turron,0,190,
y,5,CC,140290,y,0,190,
un,5,DI0MS0,60280,uno,0,190,
torbellino,5,NCMS000,27,torbellino,0,190,
de,5,SPS00,262147,de,0,190,
imágenes,5,NCFP000,390,imagen,0,190,
y,5,CC,140290,y,0,190,
recuerdos,5,NCMP000,229,recuerdo,0,190,
de,5,SPS00,262147,de,0,190,
cuando,5,CS,8812,cuando,0,190,
era,5,VSII1S0,8470,ser,0,190,
muy,5,RG,7914,muy,0,190,[chico chico chico chico chico chico niño niño chico chico pequeño chico pequeño pequeño chico niño chico chico niño]
chico,5,NCMS000,38,chico,0,190,[chico pequeño chico chico pequeño chico pequeño chico chico pequeño pequeño pequeño chico]
y,5,CC,140290,y,0,190,[allá y y me y y y y surgieron todavía y y]
todavía,5,RG,1972,todavia,0,190,
no,5,RN,55431,no,0,190,[no no podía no sigo no estaba recordaba me vivíamos vivía vivía no]
iba,5,VMII3S0,1762,ir,0,190,[conocía sabia sabia era podía podía sabia sabia olvidaba podía podía había hablaba]
a,5,SPS00,91082,a,0,190,[a a a a a a a]
la,5,DA0FS0,184190,el,0,190,
escuela,5,NCFS000,298,escuela,0,190,[escuela escuela escuela escuela escuela escuela escuela escuela escuela escuela escuela]
Vi,5,VMIS1S0,439,ver,1,191,[vi de la así todo busque en luego después en]
de,5,SPS00,262147,de,0,191,
golpe,5,NCMS000,390,golpe,0,191,
a,5,SPS00,91082,a,0,191,
mi,5,DP1CSS,9295,mi,0,191,[Pulqui mi Pulqui Pulqui mi mi Pulqui tía Pulqui mi Pulqui Pulqui]
tío,5,NCMS000,458,tio,0,191,[infancia perro casa gato tío abuela tío casa casa Pulqui tío país tía]
que,5,PR0CN000,95340,que,0,191,[que Casimiro que saludando que con Casimiro que]
salía,5,VMII1S0,277,salir,0,191,[estaba estaba venia estaba estaba estaba miraba]
a,5,SPS00,91082,a,0,191,[de de de del de con de de de de a de de]
la,5,DA0FS0,184190,el,0,191,
vereda,5,NCFS000,25,vereda,0,191,
Lo,5,PP3CNA00,18856,lo,0,192,
llamé,5,VMIS1S0,52,llamar,0,192,[seguía vi vi reconocí observe llamamos reconocí reconocí]
le,5,PP3CSD00,18073,le,0,192,[lo como el grite me a y alzo]
grité,5,VMIS1S0,23,gritar,0,192,[grite grite dije a dije pregunte]
hasta,5,SPS00,6422,hasta,0,192,[que tío tío tío tío para pero le su tío fuerte que pero y pero que pero que y]
que,5,CS,57797,que,0,192,
el,5,DA0MS0,139088,el,0,192,
Negro,5,NCMS000,16,negro,0,192,
me,5,PP1CS000,18401,me,0,192,[me me me me me me me me me me me me]
dijo,5,VMIS3S0,3431,decir,0,192,[dijo dijo dijo dijo dijo hizo freno dijo]
que,5,CS,57797,que,0,192,[que que que que que vení que que que que que]
no,5,RN,55431,no,0,192,
podía,5,VMII3S0,1956,poder,0,192,[podía podía podía me hiciera me podía me lo tenía continuara era]
oírme,5,VMN0000,8,oir,0,192,
que,5,PR0CN000,57797,que,0,192,[solo que que lo entonces que que que pero claro pero y fue]
estábamos,5,VAII1P0,236,estar,0,192,[era no estaba estaba el no era]
muy,5,RG,7914,muy,0,192,[muy en en en en lejos lejos lejos muy en lejos]
lejos,5,RG,394,lejos,0,192,
y,5,CC,140290,y,0,192,
que,5,PR0CN000,57797,que,0,192,[que no que lo que entonces que el no que]
eran,5,VSII3P0,1756,ser,0,192,[no no no no la no no Francia quería no no solo]
sólo,5,RG,7159,solo,0,192,[las solo mi las visiones las desconocidos alucinaciones inútiles muchos muy las muy]
nuestros,5,DP1MPP,934,nuestro,0,192,[tu unos imágenes visiones los imágenes imágenes imaginaciones]
ojos,5,NCMP000,2700,ojo,0,192,[ojos pensamientos recuerdos ojos ojos ecos espíritus deseos]
los,5,DA0MP0,79125,el,0,192,[lo los viendo los los los afortunados]
que,5,PR0CN000,95340,que,0,192,
se,5,P00CN000,68376,se,0,192,[podían podían conseguían podían veían podían nos estaban lo podían podían podían podían]
habían,5,VAII3P0,2218,haber,0,192,[habían podían podían habían mudaban habían encontraban adentraban]
acercado,5,VMP00SM,28,acercar,0,192,[ido acercado acercado ido cruzado acercado llegado ido transportado trasladado transportado ido acercado puesto agudizado transportado agrandado acercado ido]
a,5,SPS00,91082,a,0,192,[a hasta a a a]
mi,5,DP1CSS,9295,mi,0,192,
barrio,5,NCMS000,407,barrio,0,192,[vida tío persona país tío vista casa país país tierra tío ciudad país]
Yo,5,PP1CSN00,7844,yo,1,193,
estaba,5,VAII1S0,4479,estar,0,193,
muy,5,RG,7914,muy,0,193,
excitado,5,VMP00SM,16,excitar,0,193,
y,5,CC,140290,y,0,193,
quise,5,VMIS1S0,98,querer,0,193,[no feliz no contento no a la no]
mirar,5,VMN0000,372,mirar,0,193,[bajar saber saltar ir ir escuchar hablar ver decirle decirle estirarme seguir]
por,5,SPS00,39975,por,0,193,[mas por mas mas todo mi mas hacia todo para mas a]
una,5,DI0FS0,43026,uno,0,193,
ventana,5,NCFS000,527,ventana,0,193,[hendija ventana ventana ventana ventana rendija vez ventana rendija ventana ventana ventana ventana]
para,5,SPS00,23510,para,0,193,[la a hacia de para que abierta]
ver,5,VMN0000,2471,ver,0,193,[ver ver para ver ver ver ver ver buscar ver]
a,5,SPS00,91082,a,0,193,[si si el a a barrio donde a a a lo]
Pulqui,5,NCMS000,1,pulqui,0,193,[Pulqui mi mi Pulqui mi Pulqui Pulqui mis Pulqui Pulqui Pulqui Pulqui negro]
para,5,SPS00,23510,para,0,193,[pero pero pero pero y pero sentirlo pero mi pero pero pero]
presentársela,5,VMN0000,2,presentar,0,193,
al,5,SPS00,24923,a,0,193,
Negro,5,NCMS000,16,negro,0,193,
Allí,5,RG,2237,alli,0,194,
estaba,5,VAII1S0,4479,estar,0,194,
en,5,SPS00,116148,en,0,194,
el,5,DA0MS0,139088,el,0,194,
living,5,NCMN000,14,living,0,194,
persiguiendo,5,VMG0000,25,perseguir,0,194,
un,5,DI0MS0,60280,uno,0,194,
ovillo,5,NCMS000,8,ovillo,0,194,
de,5,SPS00,262147,de,0,194,
lana,5,NCFS000,80,lana,0,194,
sin,5,SPS00,8905,sin,0,194,
imaginarse,5,VMN0000,41,imaginar,0,194,
que,5,CS,57797,que,0,194,
yo,5,PP1CSN00,7844,yo,0,194,[yo yo yo desde estaba desde yo yo]
podía,5,VMII3S0,1956,poder,0,194,[la podía la estaba estaba estaba estaba quería]
verla,5,VMN0000,182,ver,0,194,[verla verla estar estar estar mirándola verlo]
Es,5,VSIP3S0,33792,ser,0,195,[le el mi a estaba hubiera]
hermosa,5,AQ0FS0,194,hermoso,0,195,[increíble hermosa hermosa ella muy ella muy hermosa una la muy increíble ella]
dijo,5,VMIS3S0,3431,decir,0,195,[dijo me pensé dijo me pensé dije me]
el,5,DA0MS0,139088,el,0,195,[entonces con el el el el el negro el suave el el el negro el el el el]
Negro,5,NCMS000,16,negro,0,195,
relamiéndose,5,VMG0000,6,relamer,0,195,
Ella,5,PP3FS000,5484,el,0,196,
puede,5,VMIP3S0,5308,poder,0,196,[es es te esta es esta es es es es es esta]
hacer,5,VMN0000,3194,hacer,0,196,[ser vernos salir verte vernos salir vernos escuchar]
lo,5,DA0NS0,11311,el,0,196,[lo lo un que algo que la eso esas que que]
mismo,5,AQ0MS0,2290,mismo,0,196,
que,5,PR0CN000,57797,que,0,196,[que que que que que que que que que que que que]
vos,5,PP2CS00P,48,vos,0,196,[yo nosotros nosotros nosotros vos yo tu nosotros yo vos nosotros vos yo]
pregunté,5,VMIS1S0,189,preguntar,0,196,[si ella pregunte puede dije que le]
con,5,SPS00,47141,con,0,196,[sin curioso excitado muy entusiasmado si curioso impaciente a yo dudoso]
ansiedad,5,NCFS000,192,ansiedad,0,196,
Todos,5,DI0MP0,3549,todo,0,197,
los,5,DA0MP0,79125,el,0,197,[podemos podemos los pueden pueden los los los podemos los]
gatos,5,NCMP000,96,gato,0,197,[gatos días gatos gatos gatos gatos gatos gatos gatos gatos gatos gatos]
podemos,5,VMIP1P0,278,poder,0,197,[pueden pueden pueden podemos pueden pueden pueden podemos podemos pueden pueden pueden pueden]
hacerlo,5,VMN0000,543,hacer,0,197,[ver hacerlo hacerlo subir hacerlo hablar hacer]
Mirá,5,VMIF3S0,2,mira,0,197,[nunca me y entonces entonces Pulqui Pulqui entonces]
grité,5,VMIS1S0,23,gritar,0,197,[nos dije dijo allá y ahí y ahí ahí que ahora ves nos]
Aquella,5,PD0FS000,101,aquel,0,197,[allí esta ella ahí era ahí Pulqui Pulqui]
es,5,VSIP3S0,33792,ser,0,197,[es es es es casa es casa vez]
la,5,DA0FS0,184190,el,0,197,[la la la mi mi mi mi la]
cancha,5,NCFS000,39,cancha,0,197,[gata gata casa a cama calle]
de,5,SPS00,262147,de,0,197,[de de de de de de de de de de de de de de de de de de de]
Boca,5,NCFS000,8,boca,0,197,[ferro fútbol fútbol fútbol fútbol boca Vélez Vélez Liniers fútbol Vélez]
Vamos,5,VMIP1P0,781,ir,0,197,[mire mira yo luego y dije el allá me y]
a,5,SPS00,91082,a,0,197,[a a a a a a a a a a a a]
venir,5,VMN0000,287,venir,0,197,[ver la verla ver ver ver ver ver gritar ver ver ver ver]
a,5,SPS00,91082,a,0,197,[a a a a después a algún]
mirar,5,VMN0000,372,mirar,0,197,[ver ver ver ver ver partido ver ver ver ver ver]
cuando,5,CS,8812,cuando,0,197,
estén,5,VASP3P0,100,estar,0,197,[haya haya jueguen el juegue juegue juegue juegue juegue juegue]
jugando,5,VMG0000,128,jugar,0,197,[jugando jugando los jugando jugando los jugando jugando jugando jugando jugando jugando]
No,5,RN,55431,no,0,197,[por el mira si el pregunte a se el las podríamos pregunte]
cómo,5,PT000000,2793,como,0,197,
lo,5,PP3CNA00,18856,lo,0,197,[vamos vamos no crees voy vamos se vamos]
vamos,5,VMIP1P0,781,ir,0,197,[hicimos vamos pensé vos voy supe hacíamos]
a,5,SPS00,91082,a,0,197,[a a a a a a a a a a]
ver,5,VMN0000,2471,ver,0,197,[hacer venir ver ver ver interrumpir hacer hacer]
desde,5,SPS00,4191,desde,0,197,[si de desde mientras a desde la de]
aquí,5,RG,2589,aqui,0,197,
que,5,CS,95340,que,0,197,[no si tan a arriba mejor]
es,5,VSIP3S0,33792,ser,0,197,[estamos no estamos estamos estamos esta no estamos estamos pensás es estamos]
tan,5,RG,5672,tan,0,197,[ilegal muy Francia Francia muy tan un Francia de tan París lejos de lejos tan tan de tan muy]
incómodo,5,AQ0MS0,65,incomodo,0,197,[lejos lejos lejos lejos lejos lejos lejos lejos lejos peligroso lejos incómodo peligroso]
dijo,5,VMIS3S0,3431,decir,0,197,[para dijo gritar dijo y para no subir y que mejor para e]
el,5,DA0MS0,139088,el,0,197,[el el el el negro el el el]
Negro,5,NCMS000,16,negro,0,197,[negro negro negro negro negro negro negro]
vamos,5,VMIP1P0,781,ir,0,197,[mejor vamos acerquémonos pero mejor mejor mejor vamos sonrió haremos es y tenemos]
a,5,SPS00,91082,a,0,197,[a a a a cuando allá a a a a]
ir,5,VMN0000,1064,ir,0,197,[verlo mirarlo ir ir verlos ir tener verlo ver verlos]
a,5,SPS00,91082,a,0,197,
la,5,DA0FS0,184190,el,0,197,[la ver la verlo la la torre cancha la la la la]
cancha,5,NCFS000,39,cancha,0,197,[cancha cancha cancha cancha cancha cancha cancha cancha cancha cancha tribuna torre platea]
porque,5,CS,7511,porque,0,197,[vamos a así con por así como así]
entonces,5,RG,1859,entonces,0,197,
ya,5,RG,8430,ya,0,197,[podremos seria podremos estaremos podemos se podremos]
vamos,5,VMIP1P0,781,ir,0,197,[vamos estaremos es estaremos podemos podemos vamos podemos]
a,5,SPS00,91082,a,0,197,[a a a a a a a a a a a]
estar,5,VAN0000,1646,estar,0,197,[estar poder poder vivir estar estar estar estar]
en,5,SPS00,116148,en,0,197,[en en en a allá en]
Buenos,5,AQ0MP0,1,bueno,0,197,[argentina argentina argentina argentina argentina otro argentina argentina argentina buenos argentina buenos argentina la argentina la argentina argentina el]
Aires,5,NCMP000,5,aire,0,197,[aires aires aires aires aires aires aires aires aires aires aires aires aires]
Quiero,5,VMIP1S0,853,querer,0,198,
decir,5,VMN0000,2044,decir,0,198,
si,5,CS,9526,si,0,198,
me,5,PP1CS000,18401,me,0,198,
llevan,5,VMIP3P0,287,llevar,0,198,
Lo,5,PP3CNA00,18856,lo,1,198,[a mis mis a a con para a]
tomé,5,VMIS1S0,49,tomar,0,198,[decidimos cuando estaba le ese entonces no claro luego mas una entonces]
en,5,SPS00,116148,en,0,198,[mire tome sentí mire mire mire mire último que primero abrace que mejor]
mis,5,DP1CPS,2233,mi,0,198,[como en de de entre al en en brazos brazos del de en]
brazos,5,NCMP000,564,brazo,0,198,[brazos brazos brazos mis cuenta serio brazos]
le,5,PP3CSD00,18073,le,0,198,[brazos brazos brazos brazos brazos brazos brazos manos manos brazos brazos]
acaricié,5,VMIS1S0,3,acariciar,0,198,
la,5,DA0FS0,184190,el,0,198,[di dije di dije di dije di acaricie di dije]
cabeza,5,NCFS000,1969,cabeza,0,198,[y el y el el la la la]
y,5,CC,140290,y,0,198,[cabeza cabeza cabeza cabeza cabeza cabeza cabeza cabeza cabecita cabeza cabeza cabeza]
nos,5,PP1CP000,6495,nos,0,198,
quedamos,5,VMIP1P0,73,quedar,0,198,
un,5,DI0MS0,60280,uno,0,198,[quedamos quedamos acurrucamos fuimos miramos fuimos bajamos fuimos bajamos miramos dimos bajamos fuimos]
largo,5,AQ0MS0,556,largo,0,198,[así mirando un mirando ahí mirando mirando]
rato,5,NCMS000,374,rato,0,198,[rato rato rato largo rato rato rato rato]
mirando,5,VMG0000,375,mirar,0,198,[rato rato rato rato rato rato rato rato rato tiempo rato rato rato]
Buenos,5,AQ0MP0,1,bueno,0,198,[mirando así mirando abrazados mirando así mirando en]
Aires,5,NCMP000,5,aire,0,198,[el a argentina a el]
Tengo,5,VMIP1S0,1199,tener,0,199,[aires aires aires aires aires aires aires aires aires aires aires aires aires]
tantas,5,DI0FP0,515,tanto,0,199,
ganas,5,NCFP000,327,gana,0,199,
de,5,SPS00,262147,de,0,199,
volver,5,VMN0000,677,volver,0,199,[de de de de de de de de ir de de que de de de de de de]
dije,5,VMIS1S0,561,decir,0,200,[volver volver ir ir volver ir ir ir viajar que volver ir]
Ya,5,RG,8430,ya,0,200,
lo,5,PP3CNA00,18856,lo,0,200,
sé,5,VMIP1S0,561,saber,0,200,[nos volveremos no quiero no quiero estoy quiero]
Por,5,SPS00,39975,por,0,201,
eso,5,PD0NS000,3412,ese,0,201,
te,5,PP2CS000,4997,te,0,201,
traje,5,VMIS1S0,18,traer,0,201,
para,5,SPS00,23510,para,0,201,
que,5,CS,57797,que,0,201,
vieras,5,VMSI2S0,4,ver,0,201,
el,5,DA0MS0,139088,el,0,201,[veas vieras supieras puedas veas puedas puedas pudieras veas me recordaras pudieras veas]
lugar,5,NCMS000,2067,lugar,0,201,[tu como como la lo desde como lo ciudad trailer como buenos como]
donde,5,PR000000,2818,donde,0,201,[mundo futuro país paisaje atardecer mundo lugar]
naciste,5,VMIS2S0,13,nacer,0,201,
y,5,CC,140290,y,0,201,
donde,5,PR000000,2818,donde,0,201,
te,5,PP2CS000,4997,te,0,201,[me te al donde viviste recuerdes supieras vas para fuiste te]
vas,5,VMIP2S0,331,ir,0,201,[vas vas vas vas vas vas vas deberías perteneces te]
a,5,SPS00,91082,a,0,201,[van iras vas criaste criaste criaste esperan criaste vas criaste criaste criaste]
hacer,5,VMN0000,3194,hacer,0,201,[a a a a a a a a a morir a a]
grande,5,AQ0CS0,562,grande,0,201,[criar mudar ir formar vivir ir ir quedar]
Te,5,PP2CS000,4997,te,0,201,[adulta un grande viejo viejo viejo grande]
gustan,5,VMIP3P0,151,gustar,0,201,[luego regresamos luego le seguimos después ya estuvimos así extraño lo cuando nos]
esos,5,DD0MP0,1514,ese,0,201,[parece gusta gustaría acordás gusta gusta vas gusta]
techos,5,NCMP000,37,techo,0,201,[los los los estas los las la los]
le,5,PP3CSD00,18073,le,0,201,
pregunté,5,VMIS1S0,189,preguntar,0,201,[me le mira a son ahí]
No,5,RN,55431,no,0,202,[pregunte dije pregunte pregunte pregunte pregunte pregunte pregunte pregunte pregunte pregunte pregunte pregunte dije pregunte pregunte pregunte pregunte pregunte]
están,5,VAIP3P0,2407,estar,0,202,[si el si me dubitativo si el el me me el el]
mal,5,RG,1001,mal,0,202,[me mucho los  me se tanto se]
Son,5,VSIP3P0,7175,ser,0,203,[a mal tan limpios desgastados lejos nada demasiado seguros mal tan tan]
menos,5,RG,2125,menos,0,203,
peligrosos,5,AQ0MP0,76,peligroso,0,203,[muy menos únicos buenos lindos un como rectos muy un diferentes un como]
que,5,CS,57797,que,0,203,
los,5,DA0MP0,79125,el,0,203,
de,5,SPS00,262147,de,0,203,
aquí,5,RG,2589,aqui,0,203,
Vos,5,PP2CS00P,1,vos,0,204,
decís,5,VMIP2P0,8,decir,0,204,
que,5,CS,57797,que,0,204,
en,5,SPS00,116148,en,0,204,
Buenos,5,AQ0MP0,1,bueno,0,204,[podemos son vamos los el puede se]
Aires,5,NCMP000,5,aire,0,204,[buenos la tu argentina argentina argentina buenos argentina buenos buenos]
voy,5,VMIP1S0,788,ir,0,204,[aires aires aires aires aires aires aires aires aires aires aires aires aires]
a,5,SPS00,91082,a,0,204,[hay hay los los hay voy hay puedo me la]
comer,5,VMN0000,447,comer,0,204,
carne,5,NCFS000,482,carne,0,204,
de,5,SPS00,262147,de,0,204,[carne mas asado mejor pescado chocolate pescado chocolate asado pescado croissants chocolates]
verdad,5,NCFS000,1723,verdad,0,204,[buena y de como de de de rica si fresca de todos]
no,5,RN,55431,no,0,204,[vaca vaca vaca vaca vaca vaca primera vaca]
Te,5,PP2CS000,4997,te,0,204,
lo,5,PP3CNA00,18856,lo,0,204,
prometo,5,VMIP1S0,30,prometer,0,204,
Eso,5,PD0NS000,3412,ese,0,205,
sí,5,PP3CNO00,1846,si,0,205,[y te entonces después mientras la allá]
vas,5,VMIP2S0,331,ir,0,205,[seguro es dice es me no es si si es es me seguro]
a,5,SPS00,91082,a,0,205,[la vas cuando vas vas no no seguro]
tener,5,VMN0000,1854,tener,0,205,[a a a a a]
que,5,CS,57797,que,0,205,[tener tener tener tener poder comer tener tener]
viajar,5,VMN0000,125,viajar,0,205,
en,5,SPS00,116148,en,0,205,[hacer comer hacer compartirla acostumbrarte portarte compartir aprender compartir jugar portarte hacer acostumbrarte dejar darme compartir esperar salir]
avión,5,NCMS000,282,avion,0,205,[en mucho mucho mucho largo mucho en en por un mucho en]
sin,5,SPS00,8905,sin,0,205,[colectivo jaula jaula colectivo colectivo subte colectivo avión]
maullar,5,VMN0000,1,maullar,0,205,[muchas para si para de con con porque durante para y en]
ni,5,CC,6241,ni,0,205,[que maullar nosotros nosotros asustarte molestar mi poder cinturón los nadie tu olvidarte]
hacer,5,VMN0000,3194,hacer,0,205,[ni ni ni ni dije porque para]
lío,5,NCMS000,75,lio,0,205,[pelear moverte ronronear hacer decir arañar hacer moverte ronronear arañar moverte hacer llorar]
respondí,5,VMIS1S0,52,responder,0,206,
No,5,RN,55431,no,0,206,
te,5,PP2CS000,4997,te,0,206,
preocupes,5,VMSP2S0,55,preocupar,0,206,
voy,5,VMIP1S0,788,ir,0,206,[voy importa preocupes vayas podes podemos llevare preocupes preocupes vayas hagas]
a,5,SPS00,91082,a,0,206,[yo yo voy no yo puedo me me puedo que]
dormir,5,VMN0000,339,dormir,0,206,[a a a a a a a ser a a a a]
todo,5,DI0MS0,3409,todo,0,206,[ser quedarme llevarte estar ser quedarme portarme preparar portarme portarme portarme portarme tranquilo]
el,5,DA0MS0,139088,el,0,206,
viaje,5,NCMS000,635,viaje,0,206,
Bueno,5,I,864,bueno,0,207,
ahora,5,RG,4924,ahora,0,207,
tenemos,5,VMIP1P0,711,tener,0,207,
que,5,CS,57797,que,0,207,
volver,5,VMN0000,677,volver,0,207,[que que que que que que que que]
porque,5,CS,7511,porque,0,207,
tus,5,DP2CPS,455,tu,0,207,[a a a a a a rápido]
papás,5,NCMP000,19,papa,0,207,[tus tus ya sino si se ya tus mis se sino tus]
deben,5,VMIP3P0,616,deber,0,207,[papas papas papas papas papas papas papas patas]
de,5,SPS00,262147,de,0,207,[se deben nos se están deben van ya]
estar,5,VAN0000,1646,estar,0,207,[estar estar estar estar estar estar estar estar haber de de estar estar estar estar estar estar estar]
por,5,SPS00,39975,por,0,207,[estar estar estar irse estar estar]
llegar,5,VMN0000,1345,llegar,0,207,
a,5,SPS00,91082,a,0,207,
casa,5,NCFS000,3385,casa,0,207,[del del a volvimos del del del a y de y a]
Les,5,PP3CPD00,3703,le,0,207,[casa casa casa casa la casa la casa]
puedo,5,VMIP1S0,724,poder,0,207,[anduvimos y lo decidimos así vamos fuimos así volvimos cuando nos]
contar,5,VMN0000,364,contar,0,207,[dijiste puedo podemos vamos contaste contamos digo contamos avisamos vas vas contamos parece]
lo,5,DA0NS0,11311,el,0,207,[contar contar contar preguntar contar decir contar contar contar contar decir contar contar]
que,5,PR0CN000,95340,que,0,207,
hicimos,5,VMIS1P0,70,hacer,0,207,
Claro,5,RG,730,claro,0,207,
que,5,CS,57797,que,0,207,
se,5,P00CN000,68376,se,0,207,
los,5,DA0MP0,3198,el,0,207,
podés,5,NCMS000,8,podes,0,207,[contare puedes podes voy contare podes puedes]
contar,5,VMN0000,364,contar,0,207,
Total,5,AQ0CS0,532,total,0,208,
no,5,RN,55431,no,0,208,
te,5,PP2CS000,4997,te,0,208,
lo,5,PP3CNA00,18856,lo,0,208,
van,5,VMIP3P0,1058,ir,0,208,
a,5,SPS00,91082,a,0,208,
creer,5,VMN0000,352,creer,0,208,
Y,5,CC,140290,y,0,208,
si,5,CS,9526,si,0,208,
los,5,DA0MP0,79125,el,0,208,
traés,5,NCMS000,1,traes,0,208,
a,5,SPS00,91082,a,0,208,
ellos,5,PP3MP000,3172,ellos,0,208,
también,5,RG,7071,tambien,0,208,
No,5,RN,55431,no,0,208,
A,5,SPS00,91082,a,0,208,
la,5,DA0FS0,184190,el,0,208,[vos ellos ellos ellos ellos ellos ellos ellos ellos ellos ellos]
gente,5,NCFS000,1550,gente,0,208,[gente noche gente gente torre gente gente torre gente gente]
grande,5,AQ0CS0,562,grande,0,208,[no mayor grande grande grande grande grande adulta común grande grande grande]
le,5,PP3CSD00,18073,le,0,208,[no no no no no no no le no no no no]
falta,5,VMIP3S0,195,faltar,0,208,[cuesta molesta parece cuesta cuesta cuesta cuesta cuesta]
imaginación,5,NCFS000,300,imaginacion,0,208,[la imaginación coraje imaginación imaginación magia imaginación el]
Vamos,5,VMIP1P0,781,ir,0,209,[no ellos no a no]
Vamos,5,VMIP1P0,781,ir,0,209,[y vamos dale llegamos y bueno comencemos]
En,5,SPS00,116148,en,1,209,[comenzamos desde y emprendimos y cuando entonces la por entonces regresando volvimos]
