#texto,#palabra,palabra,cloze_entropy,zeros,2gram_entropy,#texto,#palabra,palabra,prob_cloze,prob_cache,prob2gram
2,1137,recién,-1.1664912332,0,-1.12853715907,2,1137,recién,0.0588235294118,0.000860585197935,1.04393e-05
2,1138,cuando,-0.558015758781,0,-1.10877028987,2,1138,cuando,0.555555555556,0.00687876182287,0.00576036
2,1139,aquella,-0.648912017556,0,-1.04805488553,2,1139,aquella,0.111111111111,0.00171821305842,0.000384684
2,1140,noche,-0.97540459528,0,-1.03223819738,2,1140,noche,0.25,0.00343347639485,0.0887013
2,1141,llegó,-0.957526140346,0,-1.07268012853,2,1141,llegó,0.0714285714286,0.000857632933105,0.00103783
2,1142,Bob,-0.911268706598,0,-1.69563886857,2,1142,Bob,0.0833333333333,0.0111396743787,1.4012e-05
2,1143,y,-0.778151250384,0,-1.0382199739,2,1143,y,0.142857142857,0.0393835616438,0.0651466
2,1144,vino,-0.85125850119,0,-1.02451267902,2,1144,vino,0.0588235294118,0.000855431993157,0.000244193
2,1145,a,-0.920392009988,0,-1.18407776826,2,1145,a,0.166666666667,0.0179487179487,0.204241
2,1146,sentarse,-0.664144095126,0,-1.07420526797,2,1146,sentarse,0.0625,0.000853970964987,0.000806603
2,1148,la,-0.19567624677,0,-1.07420526797,2,1148,la,0.153846153846,0.0434782608696,0.136066
2,1149,mesa,-0.132301776067,0,-1.00626869688,2,1149,mesa,0.833333333333,0.00425894378194,0.00573344
2,1150,donde,-0.737772078297,0,-1.26402852371,2,1150,donde,0.153846153846,0.000851063829787,0.0135438
2,1151,yo,-0.496706242434,0,-1.05877068368,2,1151,yo,0.384615384615,0.00765306122449,0.00839354
2,1152,estaba,-0.201257951437,0,-1.06461391386,2,1152,estaba,0.823529411765,0.00594732370433,0.0246614
2,1153,solo,-0.767729052736,0,-1.02570530326,2,1153,solo,0.0833333333333,0.00169779286927,0.00518684
2,1154,y,-0.888887250648,0,-1.02856992923,2,1154,y,0.176470588235,0.0398642917727,0.00633155
2,1161,Esperé,-0.964144749564,0,-1.03008069071,2,1161,Esperé,0.0588235294118,0.000842459983151,0.000114136
2,1163,rato,-0.521830510599,0,-1.00944156425,2,1163,rato,0.15,0.000841042893188,0.00617905
2,1164,mirándolo,-0.501063759255,0,-1.0623879945,2,1164,mirándolo,0.125,0.00168067226891,0.00113302
2,1165,era,-1.06763104528,0,-1.29700871418,2,1165,era,0.0714285714286,0.0016792611251,0.000558882
2,1166,tan,-1.05567926079,0,-1.07656123024,2,1166,tan,0.125,0.000838926174497,0.019731
2,1167,parecido,-1.04139268516,0,-1.01567022421,2,1167,parecido,0.0833333333333,0.000838222967309,0.000749578
2,1175,la,-0.577464586608,0,-1.02451267902,2,1175,la,0.142857142857,0.0432972522898,0.0429382
2,1176,punta,-0.806771385781,0,-1.00626869688,2,1176,punta,0.0588235294118,0.000831946755408,0.00122841
2,1177,de,0.0,0,-2.4093646105,2,1177,de,0.944444444444,0.0448877805486,0.54239
2,1181,a,-0.646150590017,0,-1.06532464354,2,1181,a,0.0625,0.019884009942,0.0110849
2,1182,Inés,-0.840620618688,0,-1.07420526797,2,1182,Inés,0.230769230769,0.00413907284768,2.51933e-05
2,1183,se,-0.856863623584,0,-1.06795542914,2,1183,se,0.272727272727,0.00909842845327,0.0475113
2,1189,conversaba,-0.828322916328,0,-1.04805488553,2,1189,conversaba,0.0769230769231,0.00082304526749,2.98784e-05
2,1191,no,-0.828322916328,0,-1.0357060142,2,1191,no,0.0769230769231,0.00821018062397,0.054902
2,1192,va,-1.03940224848,0,-1.0396862311,2,1192,va,0.0588235294118,0.000820344544709,0.00165614
2,1193,a,-0.141181741505,0,-2.7267190283,2,1193,a,0.818181818182,0.0204918032787,0.591748
2,1195,con,-0.201257951437,0,-3.15058437143,2,1195,con,0.823529411765,0.0212765957447,0.637791
2,1196,Inés,-0.372265957184,0,-1.10228202737,2,1196,Inés,0.0625,0.00490596892886,1.54924e-05
2,1197,dijo,-0.382844596654,0,-1.06795542914,2,1197,dijo,0.411764705882,0.0016339869281,0.000761498
2,1201,sonreí,-0.903089986992,0,-1.19028409379,2,1201,sonreí,0.111111111111,0.000813669650122,6.69479e-07
2,1202,dejé,-0.563408420637,0,-1.25596586993,2,1202,dejé,0.0625,0.000813008130081,1.4029e-05
2,1203,de,-0.69713258908,0,-1.20937903729,2,1203,de,0.285714285714,0.0446791226645,0.201264
2,1204,mirarlo,-0.593555068264,0,-1.06542339983,2,1204,mirarlo,0.416666666667,0.000811688311688,3.08095e-05
2,1208,va,-0.677807918496,0,-1.01096614299,2,1208,va,0.285714285714,0.000808407437348,0.00217473
2,1209,a,-0.337647513778,0,-2.7267190283,2,1209,a,0.647058823529,0.0210016155089,0.591748
2,1210,casar,-0.27519645589,0,-1.07420526797,2,1210,casar,0.789473684211,0.000807102502018,0.000108331
2,1211,con,-0.312746262218,0,-1.5497635844,2,1211,con,0.75,0.0217741935484,0.328402
2,1214,una,-0.385520725597,0,-1.05188517549,2,1214,una,0.0769230769231,0.01126307321,0.00470531
2,1215,cosa,-0.80180325363,0,-1.00983646627,2,1215,cosa,0.0833333333333,0.0016077170418,0.0088678
2,1216,así,-0.205916087314,0,-1.27887364738,2,1216,así,0.166666666667,0.000803212851406,0.0214236
2,1218,puede,-1.02519951214,0,-1.01096614299,2,1218,puede,0.176470588235,0.000801924619086,0.00696243
2,1220,si,-0.85955760048,0,-1.25646663283,2,1220,si,0.0769230769231,0.00160128102482,0.00107066
2,1221,hay,-0.668946320339,0,-1.04567284512,2,1221,hay,0.0833333333333,0.0008,0.00585538
2,1222,alguien,-1.05360498482,0,-1.09635304902,2,1222,alguien,0.0588235294118,0.000799360511591,0.00922644
2,1224,veras,-0.896231621041,0,-1.06542339983,2,1224,veras,0.0588235294118,0.000798084596967,0.000864868
2,1225,resuelto,-0.920392009988,0,-1.10720013595,2,1225,resuelto,0.0555555555556,0.000797448165869,5.8816e-06
2,1226,a,-0.178111253971,0,-1.1791377295,2,1226,a,0.75,0.0215139442231,0.206014
2,1229,haga,-0.664144095126,0,-1.01096614299,2,1229,haga,0.0625,0.000794912559618,0.000643852
2,1230,Volví,-1.02131873826,0,-1.05238586057,2,1230,Volví,0.0714285714286,0.000794281175536,1.19963e-05
2,1231,a,-0.319476549204,0,-2.72641966438,2,1231,a,0.666666666667,0.0222222222222,0.588272
2,1233,Hace,-0.677807918496,0,-1.03008069071,2,1233,Hace,0.142857142857,0.000791765637371,0.000709717
2,1234,unos,-0.695764043784,0,-1.04316683867,2,1234,unos,0.0588235294118,0.000791139240506,0.0283485
2,1235,años,-0.607543407632,0,-1.04702657414,2,1235,años,0.4,0.000790513833992,0.0127083
2,1236,le,-0.74157484096,0,-1.12464012559,2,1236,le,0.0625,0.00157977883096,0.00333465
2,1237,dije,-0.124571284653,0,-1.0170188027,2,1237,dije,0.846153846154,0.000789265982636,0.0171635
2,1239,me,-0.736451625319,0,-1.12952514603,2,1239,me,0.272727272727,0.00945626477541,0.0290124
2,1240,hubiera,-0.586207389373,0,-1.0108353523,2,1240,hubiera,0.538461538462,0.000787401574803,0.00480725
2,1241,dado,-0.909729266424,0,-1.05201996079,2,1241,dado,0.0769230769231,0.000786782061369,0.0145481
2,1242,muchas,-1.07703099794,0,-1.12722412973,2,1242,muchas,0.0588235294118,0.000786163522013,0.00159993
2,1244,de,-0.141181741505,0,-6.52366038854,2,1244,de,0.818181818182,0.0447409733124,0.867289
2,1245,casarme,-0.858602871583,0,-1.06542339983,2,1245,casarme,0.0588235294118,0.00235294117647,2.43909e-05
2,1246,con,-0.299041008907,0,-2.70085602447,2,1246,con,0.764705882353,0.0219435736677,0.574961
2,1247,Inés,-0.40843137199,0,-1.10228202737,2,1247,Inés,0.636363636364,0.00548159749413,1.54924e-05
2,1253,Pero,-1.02933653227,0,-1.03008069071,2,1253,Pero,0.0526315789474,0.00389105058366,0.0336433
2,1254,puedo,-0.954242509439,0,-1.06949810451,2,1254,puedo,0.1,0.000777604976672,0.00101262
2,1255,oírlo,-0.904968091657,0,-1.02212970735,2,1255,oírlo,0.0625,0.000777000777001,0.000213607
2,1257,quiere,-0.818589219271,0,-1.04567284512,2,1257,quiere,0.285714285714,0.00077579519007,0.00435897
2,1258,explicarme,-0.778151250384,0,-1.17293974058,2,1258,explicarme,0.142857142857,0.00077519379845,0.000515044
2,1259,Enderezó,-0.872805607927,0,-1.14211089911,2,1259,Enderezó,0.0588235294118,0.000774593338497,1.72052e-06
2,1260,la,-0.472408727208,0,-1.28950340221,2,1260,la,0.166666666667,0.0417956656347,0.104462
2,1261,cabeza,-0.701437508205,0,-1.00626869688,2,1261,cabeza,0.4375,0.0015467904099,0.0184243
2,1262,y,-0.313327698024,0,-1.15473358031,2,1262,y,0.692307692308,0.0378670788253,0.171844
2,1263,continuó,-0.698970004336,0,-1.02451267902,2,1263,continuó,0.0909090909091,0.000772200772201,0.000500963
2,1265,en,-0.570825307176,0,-1.41461962554,2,1265,en,0.0769230769231,0.0246723207402,0.011325
2,1266,silencio,-0.778151250384,0,-1.16043953167,2,1266,silencio,0.307692307692,0.00231124807396,0.00458957
2,1267,acaso,-1.1664912332,0,-1.0852702887,2,1267,acaso,0.0588235294118,0.000769822940724,1.76706e-05
2,1271,frases,-0.856535980114,0,-1.00979794077,2,1271,frases,0.0833333333333,0.000767459708365,0.000682757
2,1282,Si,-1.1146597474,0,-1.03008069071,2,1282,Si,0.0588235294118,0.00304182509506,0.0141442
2,1283,quiere,-0.516843573264,0,-1.04567284512,2,1283,quiere,0.235294117647,0.000759878419453,0.00435897
2,1284,explicarme,-0.780207503608,0,-1.17293974058,2,1284,explicarme,0.0526315789474,0.000759301442673,0.000515044
2,1285,por,-0.724169516472,0,-1.14211089911,2,1285,por,0.333333333333,0.00910470409712,0.0915493
2,1287,no,-0.414000341445,0,-1.03150973735,2,1287,no,0.625,0.0106060606061,0.0517681
2,1288,quiere,-0.713727247168,0,-1.0396862311,2,1288,quiere,0.272727272727,0.00151400454201,0.00244335
2,1289,que,-0.117776048263,0,-1.17293974058,2,1289,que,0.857142857143,0.0279878971256,0.129533
2,1302,pared,-0.19567624677,0,-1.00626869688,2,1302,pared,0.142857142857,0.000749063670412,0.00339032
2,1303,Vi,-1.08862939317,0,-1.03008069071,2,1303,Vi,0.05,0.00224382946896,0.000357349
2,1308,había,-0.778151250384,0,-1.0396862311,2,1308,había,0.0769230769231,0.00521609538003,0.032413
2,1317,odiaba,-0.978347485908,0,-1.0108353523,2,1317,odiaba,0.235294117647,0.000740192450037,0.000147055
2,1318,tenía,-1.0003923426,0,-1.25954342172,2,1318,tenía,0.0625,0.00147928994083,0.00019643
2,1319,la,-0.878494582272,0,-1.10151592639,2,1319,la,0.153846153846,0.0421286031042,0.0809957
2,1320,cara,-0.507481095617,0,-1.00626869688,2,1320,cara,0.166666666667,0.00590841949778,0.00500662
2,1321,pálida,-0.957526140346,0,-1.19482247717,2,1321,pálida,0.142857142857,0.000738007380074,0.00822426
2,1322,con,-0.978347485908,0,-1.32770862016,2,1322,con,0.0588235294118,0.0228613569322,0.00558213
2,1323,una,-0.986659958674,0,-1.10228202737,2,1323,una,0.0833333333333,0.0110537951363,0.057808
2,1324,sonrisa,-0.865461237534,0,-1.00983646627,2,1324,sonrisa,0.0588235294118,0.00147275405007,0.00977566
2,1325,sujeta,-1.07703099794,0,-1.10906889217,2,1325,sujeta,0.0588235294118,0.000735835172921,1.67565e-06
2,1332,dientes,-1.00458987847,0,-1.02451267902,2,1332,dientes,0.0555555555556,0.000732064421669,7.30134e-05
2,1337,capítulos,-0.499030285772,0,-1.09973767366,2,1337,capítulos,0.1,0.000728862973761,1.22466e-06
2,1338,dijo,-0.985242757168,0,-1.13619970914,2,1338,dijo,0.0625,0.00218499635834,0.000596351
2,1339,no,-0.957526140346,0,-1.0680827254,2,1339,no,0.142857142857,0.0116448326055,0.000626282
2,1343,noche,-0.637605074177,0,-1.00626869688,2,1343,noche,0.25,0.00362844702467,0.00897739
2,1345,se,-0.677807918496,0,-1.06949810451,2,1345,se,0.142857142857,0.0108695652174,0.0206618
2,1346,puede,-0.948063106843,0,-1.01096614299,2,1346,puede,0.294117647059,0.00144822592324,0.00696243
2,1347,decir,-0.86862597503,0,-1.06300074546,2,1347,decir,0.157894736842,0.000723589001447,0.012539
2,1348,en,-0.106371759089,0,-1.44263711963,2,1348,en,0.0625,0.0253073029646,0.0165906
2,1352,palabras,-0.536035723429,0,-1.03485091926,2,1352,palabras,0.538461538462,0.000720980533526,0.00261655
2,1355,se,-0.856535980114,0,-1.0396862311,2,1355,se,0.0833333333333,0.0115025161754,0.0774506
2,1356,va,-0.93192723219,0,-1.01096614299,2,1356,va,0.166666666667,0.0014367816092,0.00217473
2,1357,a,-0.368579454592,0,-2.7267190283,2,1357,a,0.6,0.021536252692,0.591748
2,1358,casar,-0.603545753392,0,-1.07420526797,2,1358,casar,0.5625,0.000717360114778,0.000108331
2,1359,con,-0.141181741505,0,-1.5497635844,2,1359,con,0.818181818182,0.0236559139785,0.328402
2,1362,usted,-0.69200623103,0,-1.05188517549,2,1362,usted,0.117647058824,0.00214592274678,0.00304351
2,1363,es,-0.382844596654,0,-1.0357060142,2,1363,es,0.470588235294,0.00142959256612,0.0345833
2,1364,viejo,-0.56547807759,0,-1.06799942213,2,1364,viejo,0.05,0.00142857142857,0.000283576
2,1365,y,-0.296944033873,0,-1.02483646802,2,1365,y,0.7,0.0392576730906,0.0715492
2,1366,ella,-0.807539673911,0,-1.02451267902,2,1366,ella,0.3125,0.00499286733238,0.0029118
2,1367,es,-0.473641333429,0,-1.05748155087,2,1367,es,0.285714285714,0.00213827512473,0.0111737
2,1368,joven,-0.151495854335,0,-1.06799942213,2,1368,joven,0.8,0.000712250712251,0.000613234
2,1369,No,-0.778151250384,0,-1.03008069071,2,1369,No,0.142857142857,0.0128022759602,0.0367176
2,1370,sé,-1.03940224848,0,-1.0396862311,2,1370,sé,0.117647058824,0.0120824449183,0.0774506
2,1371,si,-0.849472991263,0,-1.01096614299,2,1371,si,0.105263157895,0.00355113636364,0.00196714
2,1372,usted,-0.784556093392,0,-1.04567284512,2,1372,usted,0.0625,0.0028388928318,0.00707343
2,1373,tiene,-0.668663430561,0,-1.0357060142,2,1373,tiene,0.0769230769231,0.000709219858156,0.0108643
2,1374,treinta,-0.759176003469,0,-1.10197451572,2,1374,treinta,0.0909090909091,0.000708717221828,0.00112895
2,1376,cuarenta,-0.245847912714,0,-1.02778274869,2,1376,cuarenta,0.769230769231,0.00070771408351,0.000927647
2,1377,años,-0.520653641232,0,-1.74643736941,2,1377,años,0.461538461538,0.001414427157,0.197714
2,1378,no,-0.542582871256,0,-1.12464012559,2,1378,no,0.352941176471,0.0134275618375,0.0122336
2,1381,usted,-0.781144728038,0,-1.06949810451,2,1381,usted,0.0833333333333,0.00352360817477,0.00249792
2,1382,es,-0.29762817859,0,-1.0357060142,2,1382,es,0.529411764706,0.00281690140845,0.0345833
2,1383,un,-0.412905012694,0,-1.06799942213,2,1383,un,0.0588235294118,0.0133708655876,0.0748182
2,1384,hombre,-0.48489446562,0,-1.00944156425,2,1384,hombre,0.1,0.00070323488045,0.0320534
2,1385,hecho,-0.724169516472,0,-1.08851810289,2,1385,hecho,0.111111111111,0.000702740688686,0.000691767
2,1386,es,-0.784556093392,0,-1.14541308572,2,1386,es,0.0625,0.00351123595506,0.0113731
2,1387,decir,-0.754796621361,0,-1.06799942213,2,1387,decir,0.0714285714286,0.000701754385965,0.0193594
2,1388,deshecho,-0.796657624451,0,-1.44263711963,2,1388,deshecho,0.0909090909091,0.00070126227209,5.45585e-07
2,1389,como,-0.19567624677,0,-1.27248712534,2,1389,como,0.142857142857,0.00911002102313,0.00389761
2,1391,los,-0.101534427291,0,-1.88197661444,2,1391,los,0.882352941176,0.00699790062981,0.458953
2,1392,hombres,-0.343194593654,0,-1.01039167326,2,1392,hombres,0.722222222222,0.000699300699301,0.0208961
2,1393,a,-0.533893934973,0,-1.10730913481,2,1393,a,0.0625,0.0216631726066,0.0207156
2,1397,no,-0.809385934536,0,-1.04805488553,2,1397,no,0.153846153846,0.01393728223,0.0156227
2,1398,son,-0.638764005203,0,-1.0396862311,2,1398,son,0.0909090909091,0.000696378830084,0.00698467
2,1399,extraordinarios,-1.06763104528,0,-1.03378409476,2,1399,extraordinarios,0.142857142857,0.000695894224078,0.000171042
2,1402,cigarrillo,-0.959900932368,0,-1.00486663799,2,1402,cigarrillo,0.0769230769231,0.00138888888889,0.000278611
2,1403,apagado,-0.615961463795,0,-1.33239251575,2,1403,apagado,0.0588235294118,0.000693962526024,0.00626397
2,1404,miró,-0.796657624451,0,-1.10924912569,2,1404,miró,0.0909090909091,0.00138696255201,0.000116181
2,1405,hacia,-0.94994201322,0,-1.27876496653,2,1405,hacia,0.176470588235,0.002079002079,0.0712238
2,1411,mirarme,-0.59210107218,0,-1.07420526797,2,1411,mirarme,0.529411764706,0.000690131124914,0.000128905
2,1412,mi,-1.02766639327,0,-1.22020959566,2,1412,mi,0.0526315789474,0.0103448275862,0.000514809
2,1413,cabeza,-0.820451400255,0,-1.01394765991,2,1413,cabeza,0.1,0.00206753962784,0.00688871
2,1414,estaba,-0.854992597014,0,-1.15473358031,2,1414,estaba,0.0625,0.00550964187328,0.0033237
2,1415,apoyada,-0.957526140346,0,-1.02570530326,2,1415,apoyada,0.214285714286,0.000688231245699,0.000644439
2,1417,la,-0.163629201979,0,-1.33109629517,2,1417,la,0.777777777778,0.0412371134021,0.190798
2,1418,pared,-0.357105298662,0,-1.00626869688,2,1418,pared,0.705882352941,0.000686813186813,0.00339032
2,1419,y,-0.577464586608,0,-1.21969251397,2,1419,y,0.285714285714,0.0391214824983,0.12223
2,1421,esperando,-1.15200412909,0,-1.03561731296,2,1421,esperando,0.05,0.000685400959561,0.00413403
2,1424,usted,-0.742414593834,0,-1.03150973735,2,1424,usted,0.125,0.0041011619959,0.00314877
2,1425,tiene,-0.668946320339,0,-1.0357060142,2,1425,tiene,0.0833333333333,0.00068306010929,0.0108643
2,1426,motivos,-0.928666248216,0,-1.10197451572,2,1426,motivos,0.0769230769231,0.000682593856655,0.000982854
2,1428,creer,-0.911213833321,0,-1.04020738782,2,1428,creer,0.142857142857,0.00068166325835,0.00102652
2,1433,Creer,-0.639933954912,0,-1.03008069071,2,1433,Creer,0.0769230769231,0.000678886625933,1.24162e-05
2,1437,muchas,-0.683874592318,0,-1.3588814009,2,1437,muchas,0.0588235294118,0.000677048070413,0.00272448
2,1438,cosas,-0.260648813799,0,-1.15902393037,2,1438,cosas,0.0833333333333,0.000676589986468,0.141919
2,1439,del,-0.912313263762,0,-1.16008866893,2,1439,del,0.0588235294118,0.00676132521974,0.0105156
2,1442,no,-0.824693426147,0,-1.06949810451,2,1442,no,0.375,0.0141604855024,0.130778
2,1443,es,-0.784556093392,0,-1.0396862311,2,1443,es,0.375,0.00404312668464,0.047668
2,1444,cierto,-0.619764736479,0,-1.06799942213,2,1444,cierto,0.2,0.000673400673401,0.0152865
2,1445,Me,-1.00088348171,0,-1.16362075099,2,1445,Me,0.2,0.0107671601615,0.000711028
2,1446,puse,-0.986659958674,0,-1.0108353523,2,1446,puse,0.166666666667,0.000672494956288,0.00514072
2,1447,a,-0.819382002602,0,-1.31917183371,2,1447,a,0.181818181818,0.0221774193548,0.238191
2,1448,fumar,-0.539590623024,0,-1.07420526797,2,1448,fumar,0.142857142857,0.000671591672263,0.000119248
2,1449,de,-0.747595529586,0,-1.13639661188,2,1449,de,0.0588235294118,0.0389261744966,0.0204603
2,1450,perfil,-0.928993200383,0,-1.06542339983,2,1450,perfil,0.0526315789474,0.000670690811536,5.11658e-05
2,1451,a,-0.767402341156,0,-1.44505374465,2,1451,a,0.3125,0.0227882037534,0.0101302
2,1462,tibio,-0.809385934536,0,-1.00944156425,2,1462,tibio,0.0769230769231,0.000665335994677,2.29264e-05
2,1463,odio,-1.04139268516,0,-1.31016021188,2,1463,odio,0.0833333333333,0.000664893617021,1.95306e-05
2,1464,pero,-0.712996326252,0,-1.10995296285,2,1464,pero,0.333333333333,0.00664451827243,0.000724716
2,1466,estaba,-0.384599967346,0,-1.06461391386,2,1466,estaba,0.0833333333333,0.00597213005972,0.0246614
2,1481,la,-0.503603023331,0,-1.14168146022,2,1481,la,0.0833333333333,0.0400788436268,0.0224582
2,1482,necesidad,-1.05360498482,0,-1.00626869688,2,1482,necesidad,0.0588235294118,0.00262639527249,0.00133466
2,1483,de,-0.201257951437,0,-4.43356953309,2,1483,de,0.823529411765,0.0406824146982,0.747371
2,1484,casarme,-0.694443265993,0,-1.06542339983,2,1484,casarme,0.5,0.00262295081967,2.43909e-05
2,1485,con,-0.106371759089,0,-2.70085602447,2,1485,con,0.875,0.0222804718218,0.574961
2,1486,Inés,-0.19567624677,0,-1.10228202737,2,1486,Inés,0.714285714286,0.00523903077931,1.54924e-05
2,1491,misma,-0.795202091199,0,-1.00626869688,2,1491,misma,0.3,0.000652315720809,0.00707169
2,1492,mesa,-0.794255622404,0,-1.02020587691,2,1492,mesa,0.333333333333,0.00391134289439,0.00358791
2,1493,y,-0.80180325363,0,-1.26402852371,2,1493,y,0.25,0.0377850162866,0.178071
2,1494,yo,-0.856863623584,0,-1.02451267902,2,1494,yo,0.0909090909091,0.00911458333333,0.00959028
2,1495,era,-0.910434357385,0,-1.06461391386,2,1495,era,0.0588235294118,0.00195185426155,0.0208866
2,1496,tan,-0.685852236,0,-1.07656123024,2,1496,tan,0.0555555555556,0.00130039011704,0.019731
2,1499,tan,-0.769630357562,0,-1.02451267902,2,1499,tan,0.4,0.00194678780013,0.001178
2,1500,joven,-0.939794000867,0,-1.01567022421,2,1500,joven,0.0909090909091,0.00129701686122,0.00354159
2,1501,como,-0.376777922832,0,-1.04529399797,2,1501,como,0.615384615385,0.00907323395982,0.00782882
2,1503,Usted,-0.586207389373,0,-1.03008069071,2,1503,Usted,0.0769230769231,0.00452781371281,0.00116586
2,1504,puede,-0.448870296847,0,-1.0357060142,2,1504,puede,0.0833333333333,0.00193923723335,0.0111486
2,1505,equivocarse,-0.790448952744,0,-1.06300074546,2,1505,equivocarse,0.0769230769231,0.000645994832041,0.000555864
2,1507,dije,-0.101534427291,0,-1.0170188027,2,1507,dije,0.882352941176,0.000645161290323,0.0171635
2,1509,usted,-0.903089986992,0,-1.04567284512,2,1509,usted,0.235294117647,0.00515463917526,0.00707343
2,1510,quiere,-0.784556093392,0,-1.0357060142,2,1510,quiere,0.125,0.00193174500966,0.00722707
2,1511,nombrar,-0.599019015049,0,-1.17293974058,2,1511,nombrar,0.0625,0.000643500643501,5.10224e-05
2,1516,hay,-0.569266118368,0,-1.03150973735,2,1516,hay,0.1,0.000641436818473,0.00403213
2,1517,deshecho,-0.430446153599,0,-1.09635304902,2,1517,deshecho,0.0666666666667,0.000641025641026,5.20838e-07
2,1521,no,-0.668946320339,0,-1.0396862311,2,1521,no,0.416666666667,0.0159846547315,9.4258e-05
2,1522,dijo,-0.856863623584,0,-1.0396862311,2,1522,dijo,0.0909090909091,0.00255591054313,0.00421878
2,1523,rápidamente,-0.778151250384,0,-1.0680827254,2,1523,rápidamente,0.142857142857,0.000638569604087,0.000925567
2,1534,es,-0.64624584286,0,-1.0357060142,2,1534,es,0.411764705882,0.00443318556048,0.0345833
2,1535,egoísta,-0.568819743467,0,-1.06799942213,2,1535,egoísta,0.05,0.000632911392405,4.60811e-05
2,1536,es,-0.97540459528,0,-1.18302106445,2,1536,es,0.125,0.00506008855155,0.0180996
2,1537,sensual,-0.959900932368,0,-1.06799942213,2,1537,sensual,0.0769230769231,0.00063211125158,3.94803e-06
2,1539,una,-0.986659958674,0,-1.06542339983,2,1539,una,0.0833333333333,0.010101010101,0.021007
2,1540,sucia,-0.612578254505,0,-1.00983646627,2,1540,sucia,0.142857142857,0.000630914826498,0.000122103
2,1541,manera,-0.723679046824,0,-1.25394063317,2,1541,manera,0.416666666667,0.00063051702396,0.000143112
2,1542,Está,-0.987570762678,0,-1.03008069071,2,1542,Está,0.0588235294118,0.000629722921914,0.00389797
2,1545,cosas,-0.85125850119,0,-1.07420526797,2,1545,cosas,0.0588235294118,0.000628535512256,8.85962e-05
2,1547,y,-0.712996326252,0,-1.04713263417,2,1547,y,0.333333333333,0.0376647834275,0.0954199
2,1548,son,-1.05567926079,0,-1.02451267902,2,1548,son,0.0625,0.000627352572146,0.000468823
2,1549,las,-0.975065632207,0,-1.03378409476,2,1549,las,0.0526315789474,0.00626959247649,0.0530125
2,1550,cosas,-0.552869181887,0,-1.00979794077,2,1550,cosas,0.4,0.00125313283208,0.0280363
2,1551,las,-0.458059474161,0,-1.16008866893,2,1551,las,0.0666666666667,0.00688791484033,0.00197677
2,1555,No,-0.856535980114,0,-1.03008069071,2,1555,No,0.0833333333333,0.0174781523096,0.0367176
2,1556,va,-1.04139268516,0,-1.0396862311,2,1556,va,0.0833333333333,0.00187149095446,0.00165614
2,1557,a,0.0,0,-2.7267190283,2,1557,a,0.833333333333,0.0224438902743,0.591748
2,1564,Es,-1.07666919414,0,-1.03008069071,2,1564,Es,0.15,0.00558312655087,0.0101627
2,1569,es,-0.570825307176,0,-1.0357060142,2,1569,es,0.230769230769,0.00618429189858,0.0345833
2,1570,viejo,-0.629729821638,0,-1.06799942213,2,1570,viejo,0.0588235294118,0.00185414091471,0.000283576
2,1571,y,-0.111752065679,0,-1.02483646802,2,1571,y,0.866666666667,0.0376775787523,0.0715492
2,1574,joven,0.0,0,-1.06799942213,2,1574,joven,0.928571428571,0.00184956843403,0.000613234
2,1577,debo,-0.726412001554,0,-1.04103669841,2,1577,debo,0.0833333333333,0.000615006150062,4.20536e-05
2,1578,pensar,-0.928666248216,0,-1.02776761194,2,1578,pensar,0.0769230769231,0.000614628149969,0.00687834
2,1579,en,-0.261412259449,0,-1.95562363531,2,1579,en,0.764705882353,0.02457002457,0.408898
2,1589,podía,-0.879980344336,0,-1.03636582517,2,1589,podía,0.0625,0.00305064063453,0.000746098
2,1592,la,-0.348225372857,0,-1.67922855133,2,1592,la,0.636363636364,0.0383678440926,0.315217
2,1593,cara,-0.612467310458,0,-1.00626869688,2,1593,cara,0.55,0.00547778454047,0.00500662
2,1594,así,-1.03940224848,0,-1.19482247717,2,1594,así,0.0588235294118,0.000608272506083,0.000347504
2,1595,que,-0.686660291071,0,-1.23157407244,2,1595,que,0.4,0.0273556231003,0.2352
2,1596,resolví,-0.810487321083,0,-1.03150973735,2,1596,resolví,0.0666666666667,0.000607533414338,5.98788e-06
2,1597,prescindir,-0.986659958674,0,-1.0423935992,2,1597,prescindir,0.0833333333333,0.000607164541591,4.84383e-06
2,1599,él,-0.728306536607,0,-1.06542339983,2,1599,él,0.3,0.0218314129776,0.00566052
2,1600,fui,-0.57855800607,0,-1.00486663799,2,1600,fui,0.166666666667,0.000606060606061,1.20534e-07
2,1601,al,-0.822853028502,0,-1.22642653724,2,1601,al,0.176470588235,0.0030284675954,0.05131
2,1602,aparato,-0.68906307555,0,-1.01238131011,2,1602,aparato,0.05,0.000605326876513,0.000652552
2,1603,de,-0.41240328994,0,-1.12529218533,2,1603,de,0.6875,0.0399274047187,0.182909
2,1604,música,-0.245847912714,0,-1.06542339983,2,1604,música,0.769230769231,0.000604594921403,0.000228687
2,1605,marqué,-0.736451625319,0,-1.13093584068,2,1605,marqué,0.0909090909091,0.000604229607251,4.51437e-07
2,1606,cualquier,-0.7402772868,0,-1.65266419221,2,1606,cualquier,0.153846153846,0.0012077294686,7.61993e-05
2,1607,cosa,-0.809385934536,0,-1.08965826141,2,1607,cosa,0.0769230769231,0.00181050090525,0.122015
